doc_id,true_label,pred_label,correct,text_len,num_nodes,num_edges,source,model
8076,1,1,True,36,35,39,how-to,ai21.j2-ultra-v1
8077,0,0,True,285,156,257,how-to,human
8078,1,1,True,452,186,379,how-to,gpt-3.5-turbo-instruct
8079,0,0,True,12,12,12,how-to,human
8080,1,1,True,197,102,174,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
8081,1,1,True,255,136,247,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
8082,1,1,True,429,253,470,how-to,gpt-4
8083,1,1,True,269,126,236,chat,cohere.command-text-v14
8084,1,1,True,13,14,14,chat,ai21.j2-ultra-v1
8085,1,1,True,226,149,237,chat,gpt-4
8086,1,1,True,63,54,60,chat,gpt-4
8087,1,1,True,456,203,408,how-to,gpt-3.5-turbo-instruct
8088,0,0,True,430,239,445,how-to,human
8089,0,1,False,284,160,283,how-to,human
8090,1,1,True,16,17,17,chat,gpt-4
8091,0,1,False,113,86,110,chat,human
8092,0,1,False,138,58,93,how-to,human
8093,1,1,True,198,109,190,how-to,meta-llama/Llama-2-70b-chat-hf
8094,1,1,True,244,138,239,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
8095,0,0,True,159,89,144,how-to,human
8096,1,1,True,420,224,424,how-to,cohere.command-text-v14
8097,1,1,True,220,116,240,chat,gpt-3.5-turbo-instruct
8098,0,0,True,18,18,19,how-to,human
8099,0,0,True,229,120,213,chat,human
8100,1,1,True,51,51,62,chat,gpt-3.5-turbo-instruct
8101,0,0,True,151,95,134,how-to,human
8102,0,0,True,266,166,270,how-to,human
8103,0,0,True,438,221,424,how-to,human
8104,1,1,True,429,243,405,how-to,gpt-4
8105,0,0,True,25,23,22,chat,human
8106,1,1,True,245,141,243,how-to,meta-llama/Llama-2-70b-chat-hf
8107,1,1,True,284,137,256,chat,meta-llama/Llama-2-70b-chat-hf
8108,1,1,True,447,195,394,how-to,gpt-3.5-turbo-instruct
8109,0,0,True,47,34,41,chat,human
8110,1,1,True,285,149,283,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
8111,0,1,False,182,82,113,chat,human
8112,1,1,True,442,216,406,how-to,gpt-3.5-turbo-instruct
8113,0,1,False,75,51,81,how-to,human
8114,0,1,False,226,131,225,how-to,human
8115,1,1,True,14,15,15,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
8116,1,1,True,221,113,196,how-to,meta-llama/Llama-2-70b-chat-hf
8117,0,0,True,428,189,383,how-to,human
8118,0,1,False,298,164,278,how-to,human
8119,0,1,False,98,62,95,chat,human
8120,1,1,True,241,115,196,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
8121,0,0,True,432,226,425,how-to,human
8122,0,1,False,452,233,445,how-to,human
8123,0,0,True,434,234,436,how-to,human
8124,1,1,True,11,14,13,chat,gpt-4
8125,0,1,False,40,33,43,chat,human
8126,0,0,True,10,9,6,chat,human
8127,1,1,True,244,132,219,how-to,cohere.command-text-v14
8128,0,1,False,185,109,170,how-to,human
8129,1,1,True,98,70,100,how-to,ai21.j2-ultra-v1
8130,0,0,True,353,207,341,how-to,human
8131,0,1,False,443,213,414,how-to,human
8132,1,1,True,271,146,245,chat,cohere.command-text-v14
8133,1,1,True,241,140,226,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
8134,0,0,True,27,25,24,chat,human
8135,1,1,True,24,25,25,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
8136,0,0,True,265,154,252,how-to,human
8137,0,0,True,17,18,17,chat,human
8138,1,1,True,103,72,114,chat,meta-llama/Llama-2-70b-chat-hf
8139,1,1,True,211,117,184,how-to,meta-llama/Llama-2-70b-chat-hf
8140,0,0,True,53,48,59,chat,human
8141,0,0,True,421,213,422,how-to,human
8142,1,1,True,181,116,192,how-to,meta-llama/Llama-2-70b-chat-hf
8143,1,1,True,25,26,27,chat,cohere.command-text-v14
8144,1,1,True,116,62,111,how-to,meta-llama/Llama-2-70b-chat-hf
8145,0,0,True,290,176,283,how-to,human
8146,1,1,True,44,25,29,chat,ai21.j2-ultra-v1
8147,1,1,True,439,223,431,how-to,gpt-3.5-turbo-instruct
8148,1,1,True,10,10,10,chat,cohere.command-text-v14
8149,0,1,False,253,146,269,how-to,human
8150,0,0,True,312,145,270,how-to,human
8151,0,0,True,186,96,172,how-to,human
8152,1,0,False,396,179,391,how-to,cohere.command-text-v14
8153,1,1,True,270,140,259,how-to,meta-llama/Llama-2-70b-chat-hf
8154,1,1,True,47,42,49,how-to,ai21.j2-ultra-v1
8155,0,0,True,352,184,333,how-to,human
8156,1,1,True,440,221,420,how-to,gpt-3.5-turbo-instruct
8157,1,1,True,428,263,459,how-to,gpt-4
8158,0,0,True,34,33,38,chat,human
8159,0,1,False,140,95,146,how-to,human
8160,1,1,True,33,28,33,how-to,ai21.j2-ultra-v1
8161,0,0,True,212,135,212,how-to,human
8162,1,1,True,370,206,363,how-to,gpt-4
8163,0,0,True,400,204,346,how-to,human
8164,1,1,True,285,125,228,chat,cohere.command-text-v14
8165,1,1,True,24,23,26,chat,ai21.j2-ultra-v1
8166,0,0,True,171,115,170,how-to,human
8167,1,1,True,283,178,290,chat,cohere.command-text-v14
8168,0,0,True,38,32,30,chat,human
8169,1,1,True,218,111,189,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
8170,1,1,True,96,66,88,chat,meta-llama/Llama-2-70b-chat-hf
8171,0,0,True,360,195,364,how-to,human
8172,1,1,True,267,152,281,how-to,gpt-4
8173,1,1,True,219,130,224,how-to,meta-llama/Llama-2-70b-chat-hf
8174,0,1,False,10,8,7,chat,human
8175,1,1,True,18,18,15,chat,ai21.j2-ultra-v1
8176,0,1,False,188,128,195,chat,human
8177,1,1,True,152,107,156,chat,gpt-3.5-turbo-instruct
8178,1,1,True,332,169,312,how-to,gpt-3.5-turbo-instruct
8179,0,1,False,18,21,20,chat,human
8180,0,0,True,322,173,305,how-to,human
8181,0,0,True,340,185,327,how-to,human
8182,1,0,False,87,57,84,how-to,ai21.j2-ultra-v1
8183,1,1,True,298,158,285,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
8184,0,0,True,262,126,241,how-to,human
8185,1,1,True,166,85,154,chat,meta-llama/Llama-2-70b-chat-hf
8186,0,0,True,146,90,149,how-to,human
8187,1,1,True,173,95,144,chat,gpt-3.5-turbo-instruct
8188,1,1,True,349,158,293,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
8189,1,1,True,54,43,58,chat,gpt-4
8190,0,1,False,45,37,45,chat,human
8191,1,1,True,141,75,114,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
8192,1,1,True,459,196,400,how-to,gpt-3.5-turbo-instruct
8193,0,0,True,307,164,304,how-to,human
8194,1,1,True,82,62,83,chat,meta-llama/Llama-2-70b-chat-hf
8195,0,1,False,15,16,16,chat,human
8196,0,1,False,427,215,403,how-to,human
8197,1,1,True,239,143,241,how-to,cohere.command-text-v14
8198,1,1,True,49,41,47,chat,gpt-3.5-turbo-instruct
8199,1,1,True,27,25,29,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
8200,1,0,False,16,18,14,chat,gpt-3.5-turbo-instruct
8201,0,0,True,157,94,140,chat,human
8202,0,0,True,166,97,160,how-to,human
8203,0,0,True,414,235,424,how-to,human
8204,0,0,True,411,221,392,how-to,human
8205,1,1,True,229,115,181,chat,meta-llama/Llama-2-70b-chat-hf
8206,0,0,True,62,44,52,how-to,human
8207,0,1,False,286,167,281,how-to,human
8208,0,1,False,19,21,21,chat,human
8209,1,1,True,348,189,326,how-to,gpt-4
8210,0,0,True,93,59,78,how-to,human
8211,0,0,True,170,97,162,chat,human
8212,0,1,False,273,147,268,chat,human
8213,1,1,True,453,202,380,how-to,gpt-3.5-turbo-instruct
8214,0,0,True,175,112,164,how-to,human
8215,1,1,True,298,160,270,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
8216,1,1,True,95,66,93,how-to,ai21.j2-ultra-v1
8217,1,1,True,383,219,386,how-to,gpt-4
8218,1,1,True,146,99,134,how-to,meta-llama/Llama-2-70b-chat-hf
8219,0,1,False,207,103,177,chat,human
8220,1,1,True,43,35,44,how-to,ai21.j2-ultra-v1
8221,1,1,True,427,184,382,how-to,gpt-3.5-turbo-instruct
8222,1,1,True,440,196,399,how-to,gpt-3.5-turbo-instruct
8223,0,0,True,358,185,351,how-to,human
8224,1,1,True,385,183,335,how-to,cohere.command-text-v14
8225,1,1,True,266,138,237,how-to,meta-llama/Llama-2-70b-chat-hf
8226,1,1,True,218,93,136,chat,cohere.command-text-v14
8227,0,1,False,369,213,365,how-to,human
8228,1,1,True,215,132,209,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
8229,1,1,True,435,225,397,how-to,gpt-4
8230,0,0,True,140,90,142,how-to,human
8231,0,1,False,433,231,422,how-to,human
8232,1,1,True,34,33,36,chat,cohere.command-text-v14
8233,0,0,True,73,50,66,how-to,human
8234,1,1,True,24,20,22,chat,ai21.j2-ultra-v1
8235,0,0,True,11,11,11,chat,human
8236,0,0,True,418,208,416,how-to,human
8237,0,0,True,333,193,342,how-to,human
8238,1,1,True,28,28,28,chat,gpt-3.5-turbo-instruct
8239,0,0,True,39,37,40,chat,human
8240,0,0,True,46,40,52,how-to,human
8241,1,1,True,40,38,43,how-to,ai21.j2-ultra-v1
8242,1,1,True,412,176,376,how-to,cohere.command-text-v14
8243,1,1,True,234,115,192,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
8244,0,1,False,160,99,166,how-to,human
8245,0,1,False,300,149,278,how-to,human
8246,1,1,True,28,24,23,chat,ai21.j2-ultra-v1
8247,0,1,False,14,14,15,chat,human
8248,0,1,False,452,185,402,how-to,human
8249,1,1,True,19,20,20,chat,gpt-4
8250,0,0,True,16,15,15,chat,human
8251,0,1,False,191,104,160,chat,human
8252,0,0,True,57,44,59,chat,human
8253,1,1,True,291,154,277,how-to,cohere.command-text-v14
8254,1,1,True,196,114,189,how-to,meta-llama/Llama-2-70b-chat-hf
8255,0,0,True,435,225,419,how-to,human
8256,1,1,True,95,54,86,how-to,ai21.j2-ultra-v1
8257,0,0,True,335,196,329,how-to,human
8258,1,0,False,41,37,46,how-to,ai21.j2-ultra-v1
8259,1,1,True,310,179,293,how-to,gpt-4
8260,0,0,True,59,45,56,chat,human
8261,0,1,False,323,194,327,how-to,human
8262,1,1,True,368,203,363,how-to,gpt-4
8263,1,1,True,303,148,276,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
8264,0,0,True,445,232,421,how-to,human
8265,0,0,True,340,176,329,how-to,human
8266,1,1,True,299,157,276,chat,gpt-3.5-turbo-instruct
8267,1,1,True,274,167,263,chat,gpt-3.5-turbo-instruct
8268,1,1,True,386,215,370,how-to,gpt-4
8269,1,1,True,29,31,33,chat,gpt-4
8270,1,1,True,315,142,282,how-to,meta-llama/Llama-2-70b-chat-hf
8271,1,0,False,90,65,91,how-to,ai21.j2-ultra-v1
8272,1,0,False,19,21,17,chat,gpt-4
8273,0,1,False,120,64,80,chat,human
8274,1,1,True,350,172,330,chat,ai21.j2-ultra-v1
8275,0,1,False,155,93,156,chat,human
8276,0,0,True,248,129,238,how-to,human
8277,1,1,True,49,41,47,chat,meta-llama/Llama-2-70b-chat-hf
8278,0,1,False,333,177,336,how-to,human
8279,0,1,False,50,44,50,chat,human
8280,1,1,True,202,117,195,chat,meta-llama/Llama-2-70b-chat-hf
8281,1,1,True,64,47,60,how-to,ai21.j2-ultra-v1
8282,0,0,True,290,149,256,how-to,human
8283,1,1,True,287,175,293,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
8284,1,1,True,407,202,379,how-to,gpt-3.5-turbo-instruct
8285,1,1,True,238,129,228,chat,cohere.command-text-v14
8286,1,0,False,142,86,141,chat,cohere.command-text-v14
8287,0,0,True,24,22,24,chat,human
8288,1,1,True,39,32,41,how-to,ai21.j2-ultra-v1
8289,1,1,True,187,154,225,chat,gpt-3.5-turbo-instruct
8290,1,1,True,313,168,317,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
8291,0,0,True,226,131,213,how-to,human
8292,0,0,True,430,225,420,how-to,human
8293,0,0,True,434,192,372,how-to,human
8294,0,1,False,13,14,13,chat,human
8295,1,1,True,196,103,181,chat,gpt-3.5-turbo-instruct
8296,1,1,True,107,69,111,how-to,meta-llama/Llama-2-70b-chat-hf
8297,0,0,True,347,199,362,how-to,human
8298,0,0,True,399,190,370,how-to,human
8299,1,1,True,120,70,90,chat,gpt-4
8300,1,1,True,26,28,28,chat,meta-llama/Llama-2-70b-chat-hf
8301,0,0,True,133,88,141,chat,human
8302,1,1,True,10,11,10,chat,gpt-3.5-turbo-instruct
8303,0,1,False,364,205,363,how-to,human
8304,1,1,True,134,82,130,how-to,cohere.command-text-v14
8305,0,0,True,408,193,373,how-to,human
8306,1,1,True,380,194,369,how-to,cohere.command-text-v14
8307,1,0,False,33,37,37,chat,gpt-4
8308,0,1,False,398,199,368,how-to,human
8309,1,1,True,159,62,128,how-to,meta-llama/Llama-2-70b-chat-hf
8310,1,1,True,265,145,242,chat,meta-llama/Llama-2-70b-chat-hf
8311,0,1,False,15,20,19,how-to,human
8312,1,1,True,32,32,37,how-to,ai21.j2-ultra-v1
8313,1,1,True,322,158,305,how-to,cohere.command-text-v14
8314,0,0,True,17,18,19,chat,human
8315,1,1,True,411,204,412,how-to,gpt-4
8316,0,1,False,11,13,12,chat,human
8317,0,0,True,442,233,443,how-to,human
8318,1,1,True,101,59,94,how-to,ai21.j2-ultra-v1
8319,0,1,False,61,46,67,chat,human
8320,1,1,True,216,110,193,how-to,ai21.j2-ultra-v1
8321,1,1,True,52,41,57,chat,meta-llama/Llama-2-70b-chat-hf
8322,1,0,False,434,189,394,how-to,cohere.command-text-v14
8323,1,1,True,250,139,218,chat,cohere.command-text-v14
8324,0,0,True,253,145,247,how-to,human
8325,1,1,True,186,112,195,how-to,meta-llama/Llama-2-70b-chat-hf
8326,0,0,True,362,224,365,how-to,human
8327,1,1,True,194,91,155,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
8328,1,1,True,160,100,154,how-to,cohere.command-text-v14
8329,1,1,True,26,27,28,chat,ai21.j2-ultra-v1
8330,0,0,True,353,170,329,how-to,human
8331,1,1,True,37,34,38,chat,ai21.j2-ultra-v1
8332,0,0,True,149,86,145,how-to,human
8333,1,1,True,93,66,104,how-to,cohere.command-text-v14
8334,0,1,False,14,13,14,chat,human
8335,1,1,True,257,177,266,how-to,gpt-4
8336,1,1,True,11,14,13,chat,gpt-4
8337,1,1,True,281,157,274,how-to,meta-llama/Llama-2-70b-chat-hf
8338,0,0,True,418,209,406,how-to,human
8339,1,1,True,422,225,428,how-to,gpt-3.5-turbo-instruct
8340,1,1,True,228,109,204,how-to,meta-llama/Llama-2-70b-chat-hf
8341,1,1,True,351,177,339,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
8342,0,0,True,141,80,124,chat,human
8343,0,0,True,168,123,179,how-to,human
8344,0,0,True,253,155,254,how-to,human
8345,1,0,False,57,51,54,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
8346,0,0,True,437,202,420,how-to,human
8347,0,0,True,57,46,55,chat,human
8348,1,1,True,192,124,205,how-to,cohere.command-text-v14
8349,1,1,True,58,50,55,chat,cohere.command-text-v14
8350,0,0,True,362,180,344,how-to,human
8351,0,0,True,122,78,125,how-to,human
8352,0,0,True,162,114,174,how-to,human
8353,0,0,True,423,229,429,how-to,human
8354,1,1,True,52,40,57,chat,ai21.j2-ultra-v1
8355,1,1,True,202,118,202,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
8356,0,0,True,428,240,436,how-to,human
8357,1,1,True,275,147,266,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
8358,0,0,True,20,20,21,chat,human
8359,0,0,True,135,104,138,how-to,human
8360,1,1,True,235,118,183,chat,meta-llama/Llama-2-70b-chat-hf
8361,1,1,True,110,75,107,chat,meta-llama/Llama-2-70b-chat-hf
8362,0,0,True,40,34,37,chat,human
8363,1,1,True,428,183,379,how-to,cohere.command-text-v14
8364,0,1,False,177,115,149,chat,human
8365,1,1,True,99,53,81,chat,meta-llama/Llama-2-70b-chat-hf
8366,1,1,True,33,35,37,chat,ai21.j2-ultra-v1
8367,1,1,True,179,107,175,chat,meta-llama/Llama-2-70b-chat-hf
8368,0,0,True,430,161,335,how-to,human
8369,1,1,True,192,109,166,how-to,meta-llama/Llama-2-70b-chat-hf
8370,0,1,False,299,164,285,how-to,human
8371,0,0,True,115,83,121,chat,human
8372,0,0,True,243,121,229,how-to,human
8373,0,0,True,23,22,25,chat,human
8374,0,0,True,451,221,421,how-to,human
8375,1,1,True,96,75,103,how-to,cohere.command-text-v14
8376,1,1,True,292,170,292,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
8377,1,1,True,432,232,443,how-to,gpt-3.5-turbo-instruct
8378,0,0,True,415,202,396,how-to,human
8379,1,1,True,20,21,20,chat,gpt-4
8380,0,0,True,12,13,10,chat,human
8381,1,1,True,40,35,42,chat,cohere.command-text-v14
8382,1,0,False,51,48,63,how-to,ai21.j2-ultra-v1
8383,1,1,True,224,140,230,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
8384,1,1,True,378,192,359,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
8385,0,0,True,288,186,294,how-to,human
8386,1,1,True,215,100,166,how-to,meta-llama/Llama-2-70b-chat-hf
8387,0,0,True,71,35,64,chat,human
8388,1,1,True,130,92,137,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
8389,0,0,True,358,188,363,how-to,human
8390,1,1,True,440,200,377,how-to,gpt-3.5-turbo-instruct
8391,1,1,True,423,177,363,how-to,gpt-3.5-turbo-instruct
8392,0,0,True,101,51,75,how-to,human
8393,1,1,True,423,240,433,how-to,gpt-4
8394,1,1,True,418,256,444,how-to,gpt-4
8395,1,1,True,101,77,109,how-to,ai21.j2-ultra-v1
8396,0,1,False,159,105,169,how-to,human
8397,1,1,True,277,149,262,chat,cohere.command-text-v14
8398,1,1,True,149,99,145,chat,meta-llama/Llama-2-70b-chat-hf
8399,1,1,True,311,154,283,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
8400,1,1,True,267,122,231,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
8401,0,0,True,370,187,365,how-to,human
8402,0,0,True,132,82,133,how-to,human
8403,1,1,True,218,115,208,chat,meta-llama/Llama-2-70b-chat-hf
8404,1,1,True,81,62,74,chat,cohere.command-text-v14
8405,0,0,True,29,24,25,chat,human
8406,1,1,True,220,96,170,chat,cohere.command-text-v14
8407,0,0,True,29,27,31,chat,human
8408,0,1,False,195,99,186,chat,human
8409,0,0,True,255,153,257,chat,human
8410,1,1,True,235,125,206,chat,ai21.j2-ultra-v1
8411,1,1,True,203,121,222,chat,ai21.j2-ultra-v1
8412,0,0,True,39,40,42,chat,human
8413,0,1,False,16,16,12,chat,human
8414,1,1,True,434,211,413,how-to,gpt-3.5-turbo-instruct
8415,1,0,False,114,77,103,chat,gpt-4
8416,1,1,True,83,65,93,how-to,ai21.j2-ultra-v1
8417,0,0,True,304,133,261,how-to,human
8418,1,1,True,25,24,25,chat,gpt-3.5-turbo-instruct
8419,1,1,True,59,47,60,chat,gpt-3.5-turbo-instruct
8420,0,0,True,279,174,276,how-to,human
8421,1,1,True,429,243,437,how-to,gpt-4
8422,1,1,True,377,189,374,how-to,cohere.command-text-v14
8423,1,1,True,363,172,334,how-to,gpt-4
8424,1,1,True,32,33,34,chat,gpt-4
8425,1,0,False,12,13,13,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
8426,0,0,True,24,23,25,chat,human
8427,0,0,True,79,69,84,chat,human
8428,1,1,True,20,17,15,chat,ai21.j2-ultra-v1
8429,0,0,True,158,97,134,how-to,human
8430,0,0,True,440,189,396,how-to,human
8431,0,0,True,451,209,436,how-to,human
8432,1,1,True,405,226,391,how-to,gpt-4
8433,0,0,True,171,126,185,how-to,human
8434,1,1,True,135,98,139,chat,meta-llama/Llama-2-70b-chat-hf
8435,1,1,True,253,157,274,how-to,meta-llama/Llama-2-70b-chat-hf
8436,0,1,False,74,50,72,chat,human
8437,1,1,True,440,214,418,how-to,gpt-3.5-turbo-instruct
8438,1,1,True,54,40,52,chat,gpt-3.5-turbo-instruct
8439,0,0,True,219,126,209,how-to,human
8440,1,1,True,65,57,72,chat,meta-llama/Llama-2-70b-chat-hf
8441,1,1,True,435,187,375,how-to,gpt-3.5-turbo-instruct
8442,0,0,True,60,50,52,chat,human
8443,0,1,False,106,66,93,chat,human
8444,0,0,True,134,90,135,chat,human
8445,0,1,False,315,169,296,how-to,human
8446,1,1,True,448,200,385,how-to,gpt-3.5-turbo-instruct
8447,1,1,True,111,82,121,how-to,cohere.command-text-v14
8448,1,1,True,174,97,145,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
8449,1,1,True,396,217,375,how-to,gpt-4
8450,1,1,True,294,195,294,chat,gpt-4
8451,0,0,True,208,124,190,how-to,human
8452,1,1,True,72,57,60,chat,gpt-4
8453,1,1,True,53,37,50,how-to,ai21.j2-ultra-v1
8454,1,1,True,19,27,28,chat,meta-llama/Llama-2-70b-chat-hf
8455,0,0,True,26,25,25,chat,human
8456,0,0,True,264,177,270,how-to,human
8457,1,1,True,357,183,314,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
8458,1,1,True,92,66,95,chat,ai21.j2-ultra-v1
8459,0,1,False,154,88,153,how-to,human
8460,1,1,True,224,131,228,how-to,meta-llama/Llama-2-70b-chat-hf
8461,1,1,True,17,20,19,chat,meta-llama/Llama-2-70b-chat-hf
8462,0,1,False,216,128,223,chat,human
8463,1,1,True,102,77,104,chat,gpt-3.5-turbo-instruct
8464,1,1,True,399,180,367,how-to,cohere.command-text-v14
8465,0,1,False,17,16,17,chat,human
8466,1,1,True,16,16,16,chat,gpt-4
8467,1,1,True,268,150,274,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
8468,1,1,True,285,189,281,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
8469,0,0,True,157,94,139,chat,human
8470,0,1,False,54,41,55,chat,human
8471,1,1,True,16,20,19,chat,gpt-4
8472,1,1,True,23,21,21,chat,gpt-4
8473,0,0,True,379,196,355,how-to,human
8474,1,1,True,302,153,277,chat,meta-llama/Llama-2-70b-chat-hf
8475,0,0,True,449,254,452,how-to,human
8476,0,0,True,118,76,105,chat,human
8477,0,1,False,38,30,30,how-to,human
8478,1,1,True,170,98,179,how-to,meta-llama/Llama-2-70b-chat-hf
8479,0,0,True,56,44,58,chat,human
8480,1,0,False,10,11,12,chat,cohere.command-text-v14
8481,1,1,True,24,23,27,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
8482,0,0,True,120,89,124,how-to,human
8483,0,1,False,263,137,243,how-to,human
8484,1,1,True,287,187,286,chat,gpt-4
8485,1,1,True,296,119,222,how-to,meta-llama/Llama-2-70b-chat-hf
8486,1,1,True,449,212,423,how-to,gpt-3.5-turbo-instruct
8487,1,0,False,16,14,8,chat,ai21.j2-ultra-v1
8488,0,0,True,449,219,424,how-to,human
8489,0,0,True,427,198,381,how-to,human
8490,1,1,True,123,76,102,how-to,cohere.command-text-v14
8491,0,1,False,25,25,24,chat,human
8492,0,0,True,223,142,212,chat,human
8493,1,1,True,219,115,202,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
8494,1,1,True,83,47,76,how-to,ai21.j2-ultra-v1
8495,0,0,True,234,122,216,how-to,human
8496,1,1,True,55,44,49,chat,cohere.command-text-v14
8497,0,1,False,407,209,403,how-to,human
8498,0,1,False,255,137,242,chat,human
8499,1,1,True,275,173,258,chat,cohere.command-text-v14
8500,0,0,True,47,33,45,how-to,human
8501,1,1,True,418,242,420,how-to,gpt-4
8502,0,1,False,177,84,149,how-to,human
8503,0,0,True,11,13,13,chat,human
8504,1,1,True,170,117,174,chat,gpt-3.5-turbo-instruct
8505,0,1,False,117,66,102,chat,human
8506,0,1,False,263,156,270,how-to,human
8507,0,1,False,433,209,396,how-to,human
8508,1,0,False,237,98,187,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
8509,1,1,True,39,40,44,chat,gpt-4
8510,0,1,False,422,189,407,how-to,human
8511,1,1,True,209,125,209,how-to,cohere.command-text-v14
8512,1,1,True,211,128,210,how-to,meta-llama/Llama-2-70b-chat-hf
8513,0,0,True,282,150,265,how-to,human
8514,1,1,True,90,55,83,how-to,ai21.j2-ultra-v1
8515,1,0,False,50,41,44,how-to,ai21.j2-ultra-v1
8516,0,1,False,57,47,59,chat,human
8517,1,1,True,437,230,444,how-to,gpt-4
8518,0,0,True,149,81,124,how-to,human
8519,0,1,False,212,117,172,chat,human
8520,1,1,True,24,22,19,chat,gpt-3.5-turbo-instruct
8521,0,0,True,395,227,394,how-to,human
8522,0,0,True,437,220,406,how-to,human
8523,0,1,False,91,65,91,chat,human
8524,1,1,True,219,141,239,chat,meta-llama/Llama-2-70b-chat-hf
8525,1,1,True,94,60,87,how-to,ai21.j2-ultra-v1
8526,0,0,True,447,229,414,how-to,human
8527,1,1,True,14,15,13,chat,ai21.j2-ultra-v1
8528,0,1,False,449,258,452,how-to,human
8529,1,1,True,15,16,16,chat,cohere.command-text-v14
8530,1,1,True,37,28,31,chat,gpt-4
8531,0,0,True,447,199,383,how-to,human
8532,1,1,True,428,219,425,how-to,gpt-3.5-turbo-instruct
8533,0,0,True,20,23,22,chat,human
8534,0,1,False,10,12,11,chat,human
8535,1,1,True,27,27,29,chat,gpt-4
8536,1,1,True,51,44,56,chat,meta-llama/Llama-2-70b-chat-hf
8537,1,1,True,44,41,48,how-to,ai21.j2-ultra-v1
8538,0,0,True,448,236,433,how-to,human
8539,1,1,True,221,122,221,chat,meta-llama/Llama-2-70b-chat-hf
8540,1,1,True,442,202,411,how-to,cohere.command-text-v14
8541,1,1,True,112,73,120,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
8542,0,1,False,137,91,138,how-to,human
8543,1,1,True,297,146,251,how-to,meta-llama/Llama-2-70b-chat-hf
8544,1,1,True,132,89,136,how-to,meta-llama/Llama-2-70b-chat-hf
8545,0,0,True,14,11,10,how-to,human
8546,1,1,True,58,40,57,chat,ai21.j2-ultra-v1
8547,0,0,True,174,117,176,how-to,human
8548,1,1,True,390,213,380,how-to,gpt-4
8549,1,0,False,23,25,22,how-to,ai21.j2-ultra-v1
8550,0,0,True,186,83,130,how-to,human
8551,1,1,True,253,99,180,how-to,meta-llama/Llama-2-70b-chat-hf
8552,1,1,True,61,42,57,how-to,ai21.j2-ultra-v1
8553,0,0,True,20,17,17,chat,human
8554,1,0,False,213,118,213,how-to,cohere.command-text-v14
8555,0,0,True,342,144,273,how-to,human
8556,0,0,True,220,115,198,how-to,human
8557,0,0,True,240,144,227,how-to,human
8558,1,1,True,275,114,192,chat,meta-llama/Llama-2-70b-chat-hf
8559,1,1,True,433,232,434,how-to,cohere.command-text-v14
8560,0,1,False,231,112,178,chat,human
8561,0,0,True,199,123,196,how-to,human
8562,1,1,True,178,54,86,chat,meta-llama/Llama-2-70b-chat-hf
8563,0,0,True,32,23,32,chat,human
8564,0,1,False,429,243,407,how-to,human
8565,0,0,True,17,12,11,chat,human
8566,1,1,True,25,25,26,chat,ai21.j2-ultra-v1
8567,0,1,False,84,56,90,chat,human
8568,0,0,True,82,58,80,chat,human
8569,0,0,True,57,42,44,chat,human
8570,0,0,True,179,100,178,how-to,human
8571,0,0,True,198,119,191,how-to,human
8572,0,0,True,15,14,14,chat,human
8573,1,1,True,449,200,420,how-to,gpt-3.5-turbo-instruct
8574,0,0,True,274,177,261,how-to,human
8575,0,1,False,335,139,258,how-to,human
